#=MarketMaker,EventSymbol,EventTime,ExchangeCode,MarketMaker,BidTime,BidPrice,BidSize,BidCount,AskTime,AskPrice,AskSize,AskCount
MarketMaker,AAPL,20190807-083648.446-0500,Q,IMCC,20190807-083648-0500,189.51,100,0,20190807-083647-0500,201.26,100,0
MarketMaker,AAPL,20190807-083648.446-0500,Q,NSDQ,20190807-083648-0500,195.35,10,0,20190807-083648-0500,195.38,100,0
MarketMaker,AAPL,20190807-083648.446-0500,Q,IMCC,20190807-083648-0500,189.51,100,0,20190807-083648-0500,201.25,100,0
MarketMaker,AAPL,20190807-083648.447-0500,Q,NSDQ,20190807-083648-0500,195.35,10,0,20190807-083648-0500,195.4,100,0
MarketMaker,AAPL,20190807-083648.447-0500,Q,NSDQ,20190807-083648-0500,195.36,10,0,20190807-083648-0500,195.4,100,0
MarketMaker,AAPL,20190807-083648.460-0500,Q,IMCC,20190807-083648-0500,189.48,100,0,20190807-083648-0500,201.25,100,0
MarketMaker,AAPL,20190807-083648.477-0500,Q,NSDQ,20190807-083648-0500,195.35,210,0,20190807-083648-0500,195.4,100,0
MarketMaker,AAPL,20190807-083648.477-0500,Q,IMCC,20190807-083648-0500,189.49,100,0,20190807-083648-0500,201.25,100,0
MarketMaker,AAPL,20190807-083648.477-0500,Q,NSDQ,20190807-083648-0500,195.35,110,0,20190807-083648-0500,195.4,100,0
MarketMaker,AAPL,20190807-083648.664-0500,Q,NSDQ,20190807-083648-0500,195.35,110,0,20190807-083648-0500,195.4,200,0
MarketMaker,AAPL,20190807-083648.814-0500,Q,NSDQ,20190807-083648-0500,195.35,110,0,20190807-083648-0500,195.37,100,0
MarketMaker,AAPL,20190807-083648.843-0500,Q,NSDQ,20190807-083648-0500,195.35,110,0,20190807-083648-0500,195.37,200,0
MarketMaker,AAPL,20190807-083648.968-0500,Q,NSDQ,20190807-083648-0500,195.35,100,0,20190807-083648-0500,195.37,200,0
MarketMaker,AAPL,20190807-083649.108-0500,Q,NSDQ,20190807-083648-0500,195.35,100,0,20190807-083649-0500,195.37,100,0
MarketMaker,AAPL,20190807-083649.108-0500,Q,IMCC,20190807-083649-0500,189.48,100,0,20190807-083648-0500,201.25,100,0
MarketMaker,AAPL,20190807-083649.108-0500,Q,IMCC,20190807-083649-0500,189.48,100,0,20190807-083649-0500,201.24,100,0
MarketMaker,AAPL,20190807-083649.604-0500,Q,NSDQ,20190807-083648-0500,195.35,100,0,20190807-083649-0500,195.39,300,0
MarketMaker,AAPL,20190807-083649.604-0500,Q,NSDQ,20190807-083649-0500,195.36,10,0,20190807-083649-0500,195.39,300,0
MarketMaker,AAPL,20190807-083649.605-0500,Q,NSDQ,20190807-083649-0500,195.36,110,0,20190807-083649-0500,195.39,300,0
MarketMaker,AAPL,20190807-083649.634-0500,Q,NSDQ,20190807-083649-0500,195.36,100,0,20190807-083649-0500,195.39,300,0
MarketMaker,AAPL,20190807-083649.635-0500,Q,NSDQ,20190807-083649-0500,195.35,200,0,20190807-083649-0500,195.39,300,0
MarketMaker,AAPL,20190807-083649.635-0500,Q,IMCC,20190807-083649-0500,189.49,100,0,20190807-083649-0500,201.24,100,0
MarketMaker,AAPL,20190807-083649.635-0500,Q,IMCC,20190807-083649-0500,189.49,100,0,20190807-083649-0500,201.26,100,0
MarketMaker,AAPL,20190807-083649.635-0500,Q,NSDQ,20190807-083649-0500,195.36,10,0,20190807-083649-0500,195.39,300,0
MarketMaker,AAPL,20190807-083649.799-0500,Q,NSDQ,20190807-083649-0500,195.36,10,0,20190807-083649-0500,195.4,100,0
MarketMaker,AAPL,20190807-083649.800-0500,Q,NSDQ,20190807-083649-0500,195.38,10,0,20190807-083649-0500,195.4,100,0
MarketMaker,AAPL,20190807-083649.800-0500,Q,NSDQ,20190807-083649-0500,195.38,110,0,20190807-083649-0500,195.4,100,0
MarketMaker,AAPL,20190807-083649.800-0500,Q,NSDQ,20190807-083649-0500,195.38,110,0,20190807-083649-0500,195.41,131,0
MarketMaker,AAPL,20190807-083649.801-0500,Q,IMCC,20190807-083649-0500,189.49,100,0,20190807-083649-0500,201.27,100,0
MarketMaker,AAPL,20190807-083649.801-0500,Q,IMCC,20190807-083649-0500,189.5,100,0,20190807-083649-0500,201.27,100,0
MarketMaker,AAPL,20190807-083649.814-0500,Q,IMCC,20190807-083649-0500,189.5,100,0,20190807-083649-0500,201.28,100,0
MarketMaker,AAPL,20190807-083649.814-0500,Q,IMCC,20190807-083649-0500,189.51,100,0,20190807-083649-0500,201.28,100,0
MarketMaker,AAPL,20190807-083649.839-0500,Q,NSDQ,20190807-083649-0500,195.38,110,0,20190807-083649-0500,195.43,300,0
MarketMaker,AAPL,20190807-083649.839-0500,Q,NSDQ,20190807-083649-0500,195.4,10,0,20190807-083649-0500,195.43,300,0
MarketMaker,AAPL,20190807-083649.840-0500,Q,NSDQ,20190807-083649-0500,195.4,110,0,20190807-083649-0500,195.43,300,0
MarketMaker,AAPL,20190807-083649.843-0500,Q,IMCC,20190807-083649-0500,189.51,100,0,20190807-083649-0500,201.3,100,0
MarketMaker,AAPL,20190807-083649.843-0500,Q,IMCC,20190807-083649-0500,189.52,100,0,20190807-083649-0500,201.3,100,0
MarketMaker,AAPL,20190807-083649.855-0500,Q,IMCC,20190807-083649-0500,189.53,100,0,20190807-083649-0500,201.3,100,0
MarketMaker,AAPL,20190807-083649.923-0500,Q,NSDQ,20190807-083649-0500,195.4,110,0,20190807-083649-0500,195.44,201,0
MarketMaker,AAPL,20190807-083649.923-0500,Q,NSDQ,20190807-083649-0500,195.4,110,0,20190807-083649-0500,195.44,101,0
MarketMaker,AAPL,20190807-083649.924-0500,Q,IMCC,20190807-083649-0500,189.53,100,0,20190807-083649-0500,201.31,100,0
MarketMaker,AAPL,20190807-083650.078-0500,Q,NSDQ,20190807-083649-0500,195.4,110,0,20190807-083650-0500,195.44,109,0
MarketMaker,AAPL,20190807-083650.597-0500,Q,NSDQ,20190807-083650-0500,195.42,200,0,20190807-083650-0500,195.44,109,0
MarketMaker,AAPL,20190807-083650.597-0500,Q,IMCC,20190807-083650-0500,189.55,100,0,20190807-083649-0500,201.31,100,0
MarketMaker,AAPL,20190807-083650.598-0500,Q,NSDQ,20190807-083650-0500,195.42,900,0,20190807-083650-0500,195.44,109,0
MarketMaker,AAPL,20190807-083651.180-0500,Q,NSDQ,20190807-083651-0500,195.42,700,0,20190807-083650-0500,195.44,109,0
MarketMaker,AAPL,20190807-083651.354-0500,Q,NSDQ,20190807-083651-0500,195.42,700,0,20190807-083651-0500,195.46,110,0
MarketMaker,AAPL,20190807-083651.354-0500,Q,NSDQ,20190807-083651-0500,195.43,10,0,20190807-083651-0500,195.46,110,0
MarketMaker,AAPL,20190807-083651.354-0500,Q,IMCC,20190807-083651-0500,189.56,100,0,20190807-083649-0500,201.31,100,0
MarketMaker,AAPL,20190807-083651.359-0500,Q,IMCC,20190807-083651-0500,189.56,100,0,20190807-083651-0500,201.32,100,0
MarketMaker,AAPL,20190807-083651.370-0500,Q,IMCC,20190807-083651-0500,189.57,100,0,20190807-083651-0500,201.32,100,0
MarketMaker,AAPL,20190807-083651.384-0500,Q,NSDQ,20190807-083651-0500,195.42,100,0,20190807-083651-0500,195.46,110,0
MarketMaker,AAPL,20190807-083651.384-0500,Q,IMCC,20190807-083651-0500,189.56,100,0,20190807-083651-0500,201.32,100,0
MarketMaker,AAPL,20190807-083651.385-0500,Q,NSDQ,20190807-083651-0500,195.41,110,0,20190807-083651-0500,195.46,110,0
MarketMaker,AAPL,20190807-083651.551-0500,Q,NSDQ,20190807-083651-0500,195.42,51,0,20190807-083651-0500,195.46,110,0
MarketMaker,AAPL,20190807-083651.551-0500,Q,NSDQ,20190807-083651-0500,195.41,110,0,20190807-083651-0500,195.46,110,0
MarketMaker,AAPL,20190807-083651.688-0500,Q,NSDQ,20190807-083651-0500,195.43,100,0,20190807-083651-0500,195.46,110,0
MarketMaker,AAPL,20190807-083651.688-0500,Q,NSDQ,20190807-083651-0500,195.41,110,0,20190807-083651-0500,195.46,110,0
MarketMaker,AAPL,20190807-083651.688-0500,Q,IMCC,20190807-083651-0500,189.56,100,0,20190807-083651-0500,201.33,100,0
MarketMaker,AAPL,20190807-083651.689-0500,Q,NSDQ,20190807-083651-0500,195.41,110,0,20190807-083651-0500,195.47,200,0
MarketMaker,AAPL,20190807-083651.690-0500,Q,NSDQ,20190807-083651-0500,195.43,10,0,20190807-083651-0500,195.47,200,0
MarketMaker,AAPL,20190807-083651.697-0500,Q,NSDQ,20190807-083651-0500,195.43,10,0,20190807-083651-0500,195.47,100,0
MarketMaker,AAPL,20190807-083651.697-0500,Q,NSDQ,20190807-083651-0500,195.44,10,0,20190807-083651-0500,195.47,100,0
MarketMaker,AAPL,20190807-083651.697-0500,Q,IMCC,20190807-083651-0500,189.57,100,0,20190807-083651-0500,201.33,100,0
MarketMaker,AAPL,20190807-083651.703-0500,Q,IMCC,20190807-083651-0500,189.57,100,0,20190807-083651-0500,201.34,100,0
MarketMaker,AAPL,20190807-083652.003-0500,Q,NSDQ,20190807-083651-0500,195.44,10,0,20190807-083652-0500,195.46,400,0
MarketMaker,AAPL,20190807-083652.157-0500,Q,NSDQ,20190807-083651-0500,195.44,10,0,20190807-083652-0500,195.46,200,0
MarketMaker,AAPL,20190807-083652.159-0500,Q,NSDQ,20190807-083651-0500,195.44,10,0,20190807-083652-0500,195.47,100,0
MarketMaker,AAPL,20190807-083652.159-0500,Q,NSDQ,20190807-083652-0500,195.45,10,0,20190807-083652-0500,195.47,100,0
MarketMaker,AAPL,20190807-083652.168-0500,Q,IMCC,20190807-083652-0500,189.58,100,0,20190807-083651-0500,201.34,100,0
MarketMaker,AAPL,20190807-083652.173-0500,Q,IMCC,20190807-083652-0500,189.57,100,0,20190807-083651-0500,201.34,100,0
MarketMaker,AAPL,20190807-083652.176-0500,Q,NSDQ,20190807-083652-0500,195.45,10,0,20190807-083652-0500,195.48,5,0
MarketMaker,AAPL,20190807-083652.176-0500,Q,NSDQ,20190807-083652-0500,195.45,110,0,20190807-083652-0500,195.48,5,0
MarketMaker,AAPL,20190807-083652.187-0500,Q,NSDQ,20190807-083652-0500,195.45,100,0,20190807-083652-0500,195.48,5,0
MarketMaker,AAPL,20190807-083652.187-0500,Q,IMCC,20190807-083652-0500,189.59,100,0,20190807-083651-0500,201.34,100,0
MarketMaker,AAPL,20190807-083652.191-0500,Q,NSDQ,20190807-083652-0500,195.46,10,0,20190807-083652-0500,195.48,5,0
MarketMaker,AAPL,20190807-083652.191-0500,Q,IMCC,20190807-083652-0500,189.59,100,0,20190807-083652-0500,201.35,100,0
MarketMaker,AAPL,20190807-083652.192-0500,Q,NSDQ,20190807-083652-0500,195.46,10,0,20190807-083652-0500,195.5,1593,0
MarketMaker,AAPL,20190807-083652.192-0500,Q,NSDQ,20190807-083652-0500,195.47,10,0,20190807-083652-0500,195.5,1593,0
MarketMaker,AAPL,20190807-083652.207-0500,Q,IMCC,20190807-083652-0500,189.59,100,0,20190807-083652-0500,201.37,100,0
MarketMaker,AAPL,20190807-083652.222-0500,Q,NSDQ,20190807-083652-0500,195.46,10,0,20190807-083652-0500,195.5,1593,0
MarketMaker,AAPL,20190807-083652.233-0500,Q,NSDQ,20190807-083652-0500,195.46,110,0,20190807-083652-0500,195.5,1593,0
MarketMaker,AAPL,20190807-083652.295-0500,Q,NSDQ,20190807-083652-0500,195.46,10,0,20190807-083652-0500,195.5,1593,0
MarketMaker,AAPL,20190807-083652.424-0500,Q,NSDQ,20190807-083652-0500,195.46,110,0,20190807-083652-0500,195.5,1593,0
MarketMaker,AAPL,20190807-083652.598-0500,Q,NSDQ,20190807-083652-0500,195.46,110,0,20190807-083652-0500,195.5,1693,0
MarketMaker,AAPL,20190807-083652.598-0500,Q,NSDQ,20190807-083652-0500,195.46,110,0,20190807-083652-0500,195.5,1793,0
MarketMaker,AAPL,20190807-083652.607-0500,Q,NSDQ,20190807-083652-0500,195.46,110,0,20190807-083652-0500,195.5,1693,0
MarketMaker,AAPL,20190807-083652.623-0500,Q,NSDQ,20190807-083652-0500,195.46,100,0,20190807-083652-0500,195.5,1693,0
MarketMaker,AAPL,20190807-083652.637-0500,Q,NSDQ,20190807-083652-0500,195.46,100,0,20190807-083652-0500,195.49,200,0
MarketMaker,AAPL,20190807-083652.643-0500,Q,IMCC,20190807-083652-0500,189.59,100,0,20190807-083652-0500,201.36,100,0
MarketMaker,AAPL,20190807-083652.660-0500,Q,NSDQ,20190807-083652-0500,195.46,100,0,20190807-083652-0500,195.5,1693,0
MarketMaker,AAPL,20190807-083652.698-0500,Q,NSDQ,20190807-083652-0500,195.46,100,0,20190807-083652-0500,195.5,1593,0
MarketMaker,AAPL,20190807-083652.858-0500,Q,NSDQ,20190807-083652-0500,195.46,100,0,20190807-083652-0500,195.49,100,0
MarketMaker,AAPL,20190807-083652.859-0500,Q,NSDQ,20190807-083652-0500,195.46,100,0,20190807-083652-0500,195.49,200,0
MarketMaker,AAPL,20190807-083652.859-0500,Q,NSDQ,20190807-083652-0500,195.46,100,0,20190807-083652-0500,195.49,100,0
MarketMaker,AAPL,20190807-083652.859-0500,Q,IMCC,20190807-083652-0500,189.59,100,0,20190807-083652-0500,201.37,100,0
MarketMaker,AAPL,20190807-083653.155-0500,Q,NSDQ,20190807-083652-0500,195.46,100,0,20190807-083653-0500,195.48,10,0
MarketMaker,AAPL,20190807-083653.158-0500,Q,IMCC,20190807-083652-0500,189.59,100,0,20190807-083653-0500,201.36,100,0
MarketMaker,AAPL,20190807-083653.170-0500,Q,NSDQ,20190807-083652-0500,195.46,100,0,20190807-083653-0500,195.49,100,0
MarketMaker,AAPL,20190807-083653.189-0500,Q,NSDQ,20190807-083653-0500,195.42,206,0,20190807-083653-0500,195.49,100,0
MarketMaker,AAPL,20190807-083653.189-0500,Q,NSDQ,20190807-083653-0500,195.42,106,0,20190807-083653-0500,195.49,100,0
MarketMaker,AAPL,20190807-083653.204-0500,Q,NSDQ,20190807-083653-0500,195.4,100,0,20190807-083653-0500,195.49,100,0
MarketMaker,AAPL,20190807-083653.205-0500,Q,NSDQ,20190807-083653-0500,195.4,100,0,20190807-083653-0500,195.44,100,0
MarketMaker,AAPL,20190807-083653.208-0500,Q,NSDQ,20190807-083653-0500,195.4,100,0,20190807-083653-0500,195.45,110,0
MarketMaker,AAPL,20190807-083653.209-0500,Q,NSDQ,20190807-083653-0500,195.39,100,0,20190807-083653-0500,195.45,110,0
MarketMaker,AAPL,20190807-083653.213-0500,Q,NSDQ,20190807-083653-0500,195.38,240,0,20190807-083653-0500,195.45,110,0
MarketMaker,AAPL,20190807-083653.214-0500,Q,NSDQ,20190807-083653-0500,195.38,240,0,20190807-083653-0500,195.43,100,0
MarketMaker,AAPL,20190807-083653.217-0500,Q,IMCC,20190807-083653-0500,189.53,100,0,20190807-083653-0500,201.36,100,0
MarketMaker,AAPL,20190807-083653.217-0500,Q,IMCC,20190807-083653-0500,189.53,100,0,20190807-083653-0500,201.3,100,0
MarketMaker,AAPL,20190807-083653.220-0500,Q,IMCC,20190807-083653-0500,189.52,100,0,20190807-083653-0500,201.3,100,0
MarketMaker,AAPL,20190807-083653.221-0500,Q,NSDQ,20190807-083653-0500,195.38,240,0,20190807-083653-0500,195.45,110,0
MarketMaker,AAPL,20190807-083653.235-0500,Q,IMCC,20190807-083653-0500,189.51,100,0,20190807-083653-0500,201.3,100,0
MarketMaker,AAPL,20190807-083653.294-0500,Q,NSDQ,20190807-083653-0500,195.38,210,0,20190807-083653-0500,195.45,110,0
MarketMaker,AAPL,20190807-083653.466-0500,Q,NSDQ,20190807-083653-0500,195.38,110,0,20190807-083653-0500,195.45,110,0
MarketMaker,AAPL,20190807-083653.466-0500,Q,IMCC,20190807-083653-0500,189.51,100,0,20190807-083653-0500,201.28,100,0
MarketMaker,AAPL,20190807-083653.466-0500,Q,NSDQ,20190807-083653-0500,195.38,110,0,20190807-083653-0500,195.43,100,0
MarketMaker,AAPL,20190807-083653.466-0500,Q,NSDQ,20190807-083653-0500,195.38,110,0,20190807-083653-0500,195.42,200,0
MarketMaker,AAPL,20190807-083653.552-0500,Q,NSDQ,20190807-083653-0500,195.38,110,0,20190807-083653-0500,195.42,100,0
MarketMaker,AAPL,20190807-083653.657-0500,Q,NSDQ,20190807-083653-0500,195.38,110,0,20190807-083653-0500,195.43,100,0
MarketMaker,AAPL,20190807-083653.658-0500,Q,IMCC,20190807-083653-0500,189.51,100,0,20190807-083653-0500,201.29,100,0
MarketMaker,AAPL,20190807-083653.788-0500,Q,NSDQ,20190807-083653-0500,195.38,110,0,20190807-083653-0500,195.43,200,0
MarketMaker,AAPL,20190807-083653.899-0500,Q,NSDQ,20190807-083653-0500,195.38,110,0,20190807-083653-0500,195.43,100,0
MarketMaker,AAPL,20190807-083653.900-0500,Q,NSDQ,20190807-083653-0500,195.38,110,0,20190807-083653-0500,195.44,110,0
MarketMaker,AAPL,20190807-083653.900-0500,Q,NSDQ,20190807-083653-0500,195.38,310,0,20190807-083653-0500,195.44,110,0
MarketMaker,AAPL,20190807-083653.900-0500,Q,NSDQ,20190807-083653-0500,195.39,229,0,20190807-083653-0500,195.44,110,0
MarketMaker,AAPL,20190807-083653.901-0500,Q,NSDQ,20190807-083653-0500,195.39,329,0,20190807-083653-0500,195.44,110,0
MarketMaker,AAPL,20190807-083653.901-0500,Q,IMCC,20190807-083653-0500,189.51,100,0,20190807-083653-0500,201.3,100,0
MarketMaker,AAPL,20190807-083653.901-0500,Q,IMCC,20190807-083653-0500,189.52,100,0,20190807-083653-0500,201.3,100,0
MarketMaker,AAPL,20190807-083653.901-0500,Q,NSDQ,20190807-083653-0500,195.39,229,0,20190807-083653-0500,195.44,110,0
MarketMaker,AAPL,20190807-083653.903-0500,Q,NSDQ,20190807-083653-0500,195.39,129,0,20190807-083653-0500,195.44,110,0
MarketMaker,AAPL,20190807-083653.915-0500,Q,NSDQ,20190807-083653-0500,195.39,29,0,20190807-083653-0500,195.44,110,0
MarketMaker,AAPL,20190807-083654.185-0500,Q,NSDQ,20190807-083653-0500,195.39,29,0,20190807-083654-0500,195.43,100,0
MarketMaker,AAPL,20190807-083654.185-0500,Q,NSDQ,20190807-083653-0500,195.39,29,0,20190807-083654-0500,195.43,300,0
MarketMaker,AAPL,20190807-083654.185-0500,Q,NSDQ,20190807-083653-0500,195.39,29,0,20190807-083654-0500,195.43,200,0
MarketMaker,AAPL,20190807-083654.186-0500,Q,NSDQ,20190807-083654-0500,195.38,110,0,20190807-083654-0500,195.43,200,0
MarketMaker,AAPL,20190807-083654.186-0500,Q,NSDQ,20190807-083654-0500,195.38,110,0,20190807-083654-0500,195.43,300,0
MarketMaker,AAPL,20190807-083654.186-0500,Q,NSDQ,20190807-083654-0500,195.38,110,0,20190807-083654-0500,195.43,200,0
MarketMaker,AAPL,20190807-083654.237-0500,Q,NSDQ,20190807-083654-0500,195.38,110,0,20190807-083654-0500,195.43,100,0
MarketMaker,AAPL,20190807-083654.327-0500,Q,NSDQ,20190807-083654-0500,195.38,210,0,20190807-083654-0500,195.43,100,0
MarketMaker,AAPL,20190807-083654.328-0500,Q,NSDQ,20190807-083654-0500,195.39,100,0,20190807-083654-0500,195.43,100,0
MarketMaker,AAPL,20190807-083654.328-0500,Q,NSDQ,20190807-083654-0500,195.39,129,0,20190807-083654-0500,195.43,100,0
MarketMaker,AAPL,20190807-083654.328-0500,Q,NSDQ,20190807-083654-0500,195.39,229,0,20190807-083654-0500,195.43,100,0
MarketMaker,AAPL,20190807-083654.330-0500,Q,IMCC,20190807-083654-0500,189.55,100,0,20190807-083653-0500,201.3,100,0
MarketMaker,AAPL,20190807-083654.330-0500,Q,NSDQ,20190807-083654-0500,195.39,129,0,20190807-083654-0500,195.43,100,0
MarketMaker,AAPL,20190807-083654.517-0500,Q,NSDQ,20190807-083654-0500,195.39,229,0,20190807-083654-0500,195.43,100,0
MarketMaker,AAPL,20190807-083654.517-0500,Q,IMCC,20190807-083654-0500,189.54,100,0,20190807-083653-0500,201.3,100,0
MarketMaker,AAPL,20190807-083654.529-0500,Q,NSDQ,20190807-083654-0500,195.39,129,0,20190807-083654-0500,195.43,100,0
MarketMaker,AAPL,20190807-083654.579-0500,Q,NSDQ,20190807-083654-0500,195.39,29,0,20190807-083654-0500,195.43,100,0
MarketMaker,AAPL,20190807-083654.726-0500,Q,NSDQ,20190807-083654-0500,195.39,29,0,20190807-083654-0500,195.42,200,0
MarketMaker,AAPL,20190807-083654.728-0500,Q,NSDQ,20190807-083654-0500,195.39,29,0,20190807-083654-0500,195.38,100,0
MarketMaker,AAPL,20190807-083654.728-0500,Q,NSDQ,20190807-083654-0500,195.35,10,0,20190807-083654-0500,195.38,100,0
MarketMaker,AAPL,20190807-083654.738-0500,Q,IMCC,20190807-083654-0500,189.49,100,0,20190807-083653-0500,201.3,100,0
MarketMaker,AAPL,20190807-083654.738-0500,Q,IMCC,20190807-083654-0500,189.49,100,0,20190807-083654-0500,201.25,100,0
MarketMaker,AAPL,20190807-083654.741-0500,Q,IMCC,20190807-083654-0500,189.5,100,0,20190807-083654-0500,201.25,100,0
MarketMaker,AAPL,20190807-083654.759-0500,Q,NSDQ,20190807-083654-0500,195.35,10,0,20190807-083654-0500,195.38,110,0
MarketMaker,AAPL,20190807-083654.789-0500,Q,NSDQ,20190807-083654-0500,195.35,10,0,20190807-083654-0500,195.38,100,0
MarketMaker,AAPL,20190807-083654.982-0500,Q,NSDQ,20190807-083654-0500,195.35,10,0,20190807-083654-0500,195.37,100,0
MarketMaker,AAPL,20190807-083654.982-0500,Q,IMCC,20190807-083654-0500,189.47,100,0,20190807-083654-0500,201.25,100,0
MarketMaker,AAPL,20190807-083654.994-0500,Q,NSDQ,20190807-083654-0500,195.32,110,0,20190807-083654-0500,195.37,100,0
MarketMaker,AAPL,20190807-083654.994-0500,Q,IMCC,20190807-083654-0500,189.47,100,0,20190807-083654-0500,201.24,100,0
MarketMaker,AAPL,20190807-083655.154-0500,Q,NSDQ,20190807-083655-0500,195.32,10,0,20190807-083654-0500,195.37,100,0
MarketMaker,AAPL,20190807-083655.158-0500,Q,NSDQ,20190807-083655-0500,195.32,10,0,20190807-083655-0500,195.35,300,0
MarketMaker,AAPL,20190807-083655.161-0500,Q,IMCC,20190807-083655-0500,189.46,100,0,20190807-083654-0500,201.24,100,0
MarketMaker,AAPL,20190807-083655.161-0500,Q,IMCC,20190807-083655-0500,189.46,100,0,20190807-083655-0500,201.21,100,0
MarketMaker,AAPL,20190807-083655.185-0500,Q,NSDQ,20190807-083655-0500,195.32,10,0,20190807-083655-0500,195.35,200,0
MarketMaker,AAPL,20190807-083655.211-0500,Q,NSDQ,20190807-083655-0500,195.31,100,0,20190807-083655-0500,195.35,200,0
MarketMaker,AAPL,20190807-083655.211-0500,Q,NSDQ,20190807-083655-0500,195.31,100,0,20190807-083655-0500,195.34,10,0
MarketMaker,AAPL,20190807-083655.212-0500,Q,IMCC,20190807-083655-0500,189.46,100,0,20190807-083655-0500,201.22,100,0
MarketMaker,AAPL,20190807-083655.212-0500,Q,NSDQ,20190807-083655-0500,195.31,100,0,20190807-083655-0500,195.33,200,0
MarketMaker,AAPL,20190807-083655.212-0500,Q,IMCC,20190807-083655-0500,189.45,100,0,20190807-083655-0500,201.22,100,0
MarketMaker,AAPL,20190807-083655.218-0500,Q,NSDQ,20190807-083655-0500,195.31,101,0,20190807-083655-0500,195.33,200,0
MarketMaker,AAPL,20190807-083655.218-0500,Q,NSDQ,20190807-083655-0500,195.31,201,0,20190807-083655-0500,195.33,200,0
MarketMaker,AAPL,20190807-083655.219-0500,Q,NSDQ,20190807-083655-0500,195.31,201,0,20190807-083655-0500,195.35,210,0
MarketMaker,AAPL,20190807-083655.220-0500,Q,NSDQ,20190807-083655-0500,195.31,1,0,20190807-083655-0500,195.35,210,0
MarketMaker,AAPL,20190807-083655.225-0500,Q,NSDQ,20190807-083655-0500,195.3,35,0,20190807-083655-0500,195.35,210,0
MarketMaker,AAPL,20190807-083655.225-0500,Q,NSDQ,20190807-083655-0500,195.3,35,0,20190807-083655-0500,195.33,10,0
MarketMaker,AAPL,20190807-083655.226-0500,Q,IMCC,20190807-083655-0500,189.45,100,0,20190807-083655-0500,201.19,100,0
MarketMaker,AAPL,20190807-083655.226-0500,Q,IMCC,20190807-083655-0500,189.43,100,0,20190807-083655-0500,201.19,100,0
MarketMaker,AAPL,20190807-083655.242-0500,Q,NSDQ,20190807-083655-0500,195.3,35,0,20190807-083655-0500,195.32,110,0
MarketMaker,AAPL,20190807-083655.243-0500,Q,NSDQ,20190807-083655-0500,195.27,35,0,20190807-083655-0500,195.32,110,0
MarketMaker,AAPL,20190807-083655.249-0500,Q,NSDQ,20190807-083655-0500,195.27,35,0,20190807-083655-0500,195.27,100,0
MarketMaker,AAPL,20190807-083655.251-0500,Q,NSDQ,20190807-083655-0500,195.23,10,0,20190807-083655-0500,195.27,100,0
MarketMaker,AAPL,20190807-083655.257-0500,Q,NSDQ,20190807-083655-0500,195.23,10,0,20190807-083655-0500,195.25,10,0
MarketMaker,AAPL,20190807-083655.261-0500,Q,NSDQ,20190807-083655-0500,195.21,30,0,20190807-083655-0500,195.25,10,0
MarketMaker,AAPL,20190807-083655.261-0500,Q,NSDQ,20190807-083655-0500,195.21,30,0,20190807-083655-0500,195.24,210,0
MarketMaker,AAPL,20190807-083655.266-0500,Q,NSDQ,20190807-083655-0500,195.21,30,0,20190807-083655-0500,195.24,10,0
MarketMaker,AAPL,20190807-083655.266-0500,Q,NSDQ,20190807-083655-0500,195.21,130,0,20190807-083655-0500,195.24,10,0
MarketMaker,AAPL,20190807-083655.268-0500,Q,NSDQ,20190807-083655-0500,195.22,20,0,20190807-083655-0500,195.24,10,0
MarketMaker,AAPL,20190807-083655.268-0500,Q,NSDQ,20190807-083655-0500,195.22,20,0,20190807-083655-0500,195.26,100,0
MarketMaker,AAPL,20190807-083655.269-0500,Q,NSDQ,20190807-083655-0500,195.22,20,0,20190807-083655-0500,195.25,100,0
MarketMaker,AAPL,20190807-083655.270-0500,Q,NSDQ,20190807-083655-0500,195.22,21,0,20190807-083655-0500,195.25,100,0
MarketMaker,AAPL,20190807-083655.270-0500,Q,NSDQ,20190807-083655-0500,195.22,21,0,20190807-083655-0500,195.26,100,0
MarketMaker,AAPL,20190807-083655.283-0500,Q,NSDQ,20190807-083655-0500,195.22,218,0,20190807-083655-0500,195.26,100,0
MarketMaker,AAPL,20190807-083655.283-0500,Q,NSDQ,20190807-083655-0500,195.22,318,0,20190807-083655-0500,195.26,100,0
MarketMaker,AAPL,20190807-083655.283-0500,Q,NSDQ,20190807-083655-0500,195.22,418,0,20190807-083655-0500,195.26,100,0
MarketMaker,AAPL,20190807-083655.284-0500,Q,NSDQ,20190807-083655-0500,195.22,318,0,20190807-083655-0500,195.26,100,0
MarketMaker,AAPL,20190807-083655.289-0500,Q,NSDQ,20190807-083655-0500,195.22,218,0,20190807-083655-0500,195.26,100,0
MarketMaker,AAPL,20190807-083655.290-0500,Q,IMCC,20190807-083655-0500,189.43,100,0,20190807-083655-0500,201.1,100,0
MarketMaker,AAPL,20190807-083655.290-0500,Q,IMCC,20190807-083655-0500,189.35,100,0,20190807-083655-0500,201.1,100,0
MarketMaker,AAPL,20190807-083655.290-0500,Q,IMCC,20190807-083655-0500,189.36,100,0,20190807-083655-0500,201.1,100,0
MarketMaker,AAPL,20190807-083655.292-0500,Q,NSDQ,20190807-083655-0500,195.22,21,0,20190807-083655-0500,195.26,100,0
MarketMaker,AAPL,20190807-083655.296-0500,Q,NSDQ,20190807-083655-0500,195.22,387,0,20190807-083655-0500,195.26,100,0
